customer_id,loyalty_tier,clv_bucket,signup_channel,gender,customer_status,mailing_address,billing_address,signup_date,loyalty_enrollment_date,email,email_verified,marketing_opt_in,age,is_guest
CUST-5181,gold,high,phone,unknown,active,"8874 pierce plaza, emilyhaven, ma 59188","8874 pierce plaza, emilyhaven, ma 59188",2025-01-27,2025-04-21,braystacey@example.net,unknown,True,35,""
CUST-5182,unknown,unknown,email,male,inactive,"363 wilkerson lane suite 958, east dawnstad, nj 99768","363 wilkerson lane suite 958, east dawnstad, nj 99768",2025-04-19,,ndavila@example.com,False,True,23,""
CUST-5183,unknown,unknown,email,female,dormant,"72161 christopher landing, bennettbury, nm 55251","72161 christopher landing, bennettbury, nm 55251",2024-12-16,,martinezpaul@example.org,True,False,42,""
CUST-5184,platinum,high,email,unknown,active,"11715 christopher shore, east lindsay, pw 40961","11715 christopher shore, east lindsay, pw 40961",2025-04-16,2025-05-15,mwebb@example.net,True,True,53,""
CUST-5185,unknown,unknown,phone,unknown,dormant,"0650 angela inlet apt. 218, west sonia, ca 51052","0650 angela inlet apt. 218, west sonia, ca 51052",2025-03-19,,nicholasjohnson@example.net,True,True,44,""
CUST-5186,bronze,low,website,female,active,"2703 hickman landing, new trevorberg, oh 09668","2703 hickman landing, new trevorberg, oh 09668",2024-11-18,2024-11-18,hmccoy@example.org,False,False,25,""
CUST-5187,bronze,low,phone,male,active,"05491 gina creek suite 053, jessicastad, de 12100","05491 gina creek suite 053, jessicastad, de 12100",2025-06-24,2025-06-28,kbailey@example.com,False,False,69,""
CUST-5188,gold,high,"social media",female,active,"4493 tiffany brooks, ryantown, ma 89246","4493 tiffany brooks, ryantown, ma 89246",2024-12-02,2024-12-31,cynthiabrooks@example.net,True,False,56,""
CUST-5189,platinum,high,"social media",unknown,active,"39962 kathryn parks, new maryland, mh 30282","39962 kathryn parks, new maryland, mh 30282",2025-01-08,2025-07-15,hamiltonsteven@example.org,True,True,37,""
CUST-5190,bronze,low,website,male,active,"370 wesley shoal, west paulaland, vt 76397","370 wesley shoal, west paulaland, vt 76397",2025-05-04,2025-07-21,myersnicholas@example.net,True,True,33,""
CUST-5191,bronze,low,email,male,active,"5802 megan junction apt. 113, carlaview, mt 20901","5802 megan junction apt. 113, carlaview, mt 20901",2024-09-03,2024-10-01,djohnson@example.org,True,False,28,""
CUST-5192,unknown,unknown,email,unknown,active,"301 heather port apt. 876, danielhaven, dc 19019","301 heather port apt. 876, danielhaven, dc 19019",2024-11-27,,audrey02@example.com,True,True,47,""
CUST-5193,platinum,high,phone,male,active,"3601 little curve, new natasha, tn 21220","3601 little curve, new natasha, tn 21220",2024-12-16,2025-06-08,yvonnebarnes@example.com,True,True,19,""
CUST-5194,bronze,low,website,male,active,"usns bell, fpo ae 13274","usns bell, fpo ae 13274",2024-07-30,2025-02-09,brandon21@example.com,False,True,24,""
CUST-5195,unknown,unknown,email,unknown,active,"03747 craig mews suite 793, andersonchester, or 19315","03747 craig mews suite 793, andersonchester, or 19315",2025-05-27,,jessicavillegas@example.net,False,True,57,""
CUST-5196,unknown,unknown,phone,female,inactive,"10452 sara dale apt. 952, andersonside, ia 64578","10452 sara dale apt. 952, andersonside, ia 64578",2025-05-20,,kevin55@example.net,True,True,47,""
CUST-5197,platinum,high,email,unknown,inactive,"33128 watson ports suite 458, mackenziefurt, nj 97903","33128 watson ports suite 458, mackenziefurt, nj 97903",2025-04-04,2025-06-22,david54@example.com,False,False,59,""
CUST-5198,gold,high,email,female,active,"797 laura garden suite 293, east brandon, ms 81047","797 laura garden suite 293, east brandon, ms 81047",2025-02-21,2025-06-18,wjoseph@example.net,False,False,44,""
CUST-5199,platinum,high,"social media",unknown,active,"265 mason court suite 415, wellsshire, wi 39460","265 mason court suite 415, wellsshire, wi 39460",2025-01-26,2025-02-12,qcolon@example.org,True,False,41,""
CUST-5200,gold,high,"social media",female,inactive,"6427 wood parkway apt. 452, north alexanderberg, in 86766","6427 wood parkway apt. 452, north alexanderberg, in 86766",2024-10-21,2025-04-28,edwardbarr@example.org,True,False,34,""
CUST-5201,silver,medium,email,female,active,"089 mata center, marktown, al 12165","089 mata center, marktown, al 12165",2024-08-11,2024-12-26,thompsonjames@example.com,True,False,35,""
CUST-5202,bronze,low,"social media",female,dormant,"595 margaret cove, joneschester, mp 44058","595 margaret cove, joneschester, mp 44058",2024-08-21,2025-06-20,hcollins@example.net,False,True,19,""
CUST-5203,silver,medium,website,male,active,"22456 michelle dam apt. 864, tarachester, wa 73214","22456 michelle dam apt. 864, tarachester, wa 73214",2025-04-09,2025-06-08,alexandria55@example.com,unknown,True,57,""
CUST-5204,silver,medium,phone,male,inactive,"735 nixon courts apt. 832, east steve, sc 33215","735 nixon courts apt. 832, east steve, sc 33215",2024-10-19,2025-05-29,denise77@example.net,False,False,24,""
CUST-5205,bronze,low,website,male,active,"uscgc rosales, fpo ap 41428","uscgc rosales, fpo ap 41428",2024-07-30,2024-09-23,gillchristian@example.com,False,"",23,""
CUST-5206,platinum,high,"social media",female,active,"998 chase radial, lake craig, mi 22535","998 chase radial, lake craig, mi 22535",2024-11-30,2025-05-02,chanjulie@example.org,True,"",20,""
CUST-5207,bronze,low,website,unknown,active,"5456 ricky manors, north mario, ga 18267","5456 ricky manors, north mario, ga 18267",2024-09-01,2025-03-31,ajohnson@example.com,True,True,24,""
CUST-5208,gold,high,phone,female,active,"195 gomez parks, east erinberg, vi 88926","195 gomez parks, east erinberg, vi 88926",2024-11-23,2025-06-12,colemanpatricia@example.org,True,True,51,""
CUST-5209,unknown,unknown,phone,unknown,active,"346 ethan manors, west wayne, vi 63838","346 ethan manors, west wayne, vi 63838",2024-11-01,,adrian89@example.com,False,True,31,""
CUST-5210,bronze,low,website,male,active,"368 chen prairie suite 249, garciatown, pa 50964","368 chen prairie suite 249, garciatown, pa 50964",2024-08-24,2025-06-22,heatherwatson@example.org,True,True,22,""
CUST-5211,silver,medium,phone,male,active,"8499 katelyn lights, west traciview, wv 62397","8499 katelyn lights, west traciview, wv 62397",2024-08-12,2024-12-24,coleandrea@example.com,True,True,32,""
CUST-5212,unknown,unknown,phone,male,active,"0669 salazar river suite 455, christianfurt, wv 00619","0669 salazar river suite 455, christianfurt, wv 00619",2024-08-28,,edwardsgary@example.com,True,False,48,""
CUST-5213,platinum,high,phone,male,active,"1223 anderson divide, robynborough, or 43353","1223 anderson divide, robynborough, or 43353",2024-12-02,2025-04-06,jenniferrodriguez@example.com,True,False,35,""
CUST-5214,unknown,unknown,email,male,active,"4916 brown pass, west monique, oh 70460","4916 brown pass, west monique, oh 70460",2024-10-11,,christophermcclain@example.net,True,False,27,""
CUST-5215,unknown,unknown,"social media",female,active,"44431 anderson plaza suite 459, new scott, ks 13146","44431 anderson plaza suite 459, new scott, ks 13146",2025-02-02,,anthonycooper@example.net,True,False,56,""
CUST-5216,bronze,low,email,unknown,active,"428 joseph cove apt. 114, smithtown, ak 76103","428 joseph cove apt. 114, smithtown, ak 76103",2025-03-01,2025-05-11,lflowers@example.org,True,False,60,""
CUST-5217,unknown,unknown,email,unknown,active,"8337 griffin villages suite 164, andersontown, ri 01300","8337 griffin villages suite 164, andersontown, ri 01300",2025-06-01,,martinedward@example.org,False,True,60,""
CUST-5218,unknown,unknown,phone,unknown,active,"22710 jeremy roads, jamesville, wv 70152","22710 jeremy roads, jamesville, wv 70152",2025-02-13,,timothy79@example.net,True,False,37,""
CUST-5219,unknown,unknown,phone,female,active,"759 ronald well suite 916, lake christopher, ak 14160","759 ronald well suite 916, lake christopher, ak 14160",2024-11-30,,jennifer40@example.org,True,True,36,""
CUST-5220,bronze,low,"social media",female,active,"682 amy club, west nancychester, gu 57391","682 amy club, west nancychester, gu 57391",2024-11-01,2024-12-15,fjones@example.org,unknown,False,45,""
CUST-5221,gold,high,phone,male,dormant,"18617 marshall fall, fletcherborough, ar 03695","18617 marshall fall, fletcherborough, ar 03695",2024-09-07,2025-01-28,weeksdaniel@example.com,False,False,56,""
CUST-5222,platinum,high,"social media",female,inactive,"442 nicholas mountains suite 196, heatherberg, mt 48560","442 nicholas mountains suite 196, heatherberg, mt 48560",2024-11-28,2024-12-27,snyderjohn@example.net,True,True,21,""
CUST-5223,silver,medium,"social media",unknown,inactive,"74253 mitchell freeway, fosterberg, ga 63009","74253 mitchell freeway, fosterberg, ga 63009",2025-05-02,2025-05-21,rebeccaramos@example.com,False,False,29,""
CUST-5224,unknown,unknown,phone,male,active,"unit 8616 box 9773, dpo ae 02941","unit 8616 box 9773, dpo ae 02941",2025-04-25,,lindseynancy@example.com,True,False,41,""
CUST-5225,gold,high,phone,female,active,"536 anderson forks, port victoria, ne 12945","536 anderson forks, port victoria, ne 12945",2024-07-27,2024-11-10,nchoi@example.net,True,True,67,""
CUST-5226,unknown,unknown,email,female,active,"622 lara camp apt. 945, east michaelland, nh 54027","622 lara camp apt. 945, east michaelland, nh 54027",2025-07-05,,michellewilliams@example.net,True,False,54,""
CUST-5227,bronze,low,phone,unknown,active,"5169 craig spring, jasonhaven, mi 63773","5169 craig spring, jasonhaven, mi 63773",2024-08-10,2025-04-04,christopher53@example.com,False,True,45,""
CUST-5228,gold,high,"social media",unknown,dormant,"774 hernandez plaza apt. 316, nealshire, ia 78578","774 hernandez plaza apt. 316, nealshire, ia 78578",2025-02-15,2025-04-16,ycooper@example.net,True,True,62,""
CUST-5229,gold,high,"social media",unknown,active,"49784 tran river suite 827, connieport, vi 37287","49784 tran river suite 827, connieport, vi 37287",2025-05-21,2025-06-13,hartmanmichelle@example.net,True,True,42,""
CUST-5230,silver,medium,phone,unknown,active,"96286 michael shore, andreaside, ca 37253","96286 michael shore, andreaside, ca 37253",2025-04-25,2025-07-09,iflores@example.net,True,False,61,""
CUST-5231,unknown,unknown,"social media",female,active,"057 saunders via suite 324, port larrybury, nv 62142","057 saunders via suite 324, port larrybury, nv 62142",2024-08-28,,priceteresa@example.org,True,False,25,""
CUST-5232,platinum,high,website,unknown,inactive,"33549 wise parkway suite 133, walkerland, ga 69781","33549 wise parkway suite 133, walkerland, ga 69781",2025-01-23,2025-02-18,lkelly@example.com,True,False,65,""
CUST-5233,unknown,unknown,website,female,active,"51778 christina skyway, judithberg, la 00783","51778 christina skyway, judithberg, la 00783",2025-03-20,,dianagill@example.org,True,True,42,""
CUST-5234,bronze,low,"social media",unknown,active,"11806 christopher orchard apt. 714, brownton, dc 33363","11806 christopher orchard apt. 714, brownton, dc 33363",2024-09-04,2024-12-15,sandra50@example.org,True,True,57,""
CUST-5235,silver,medium,website,male,active,"30104 tristan court, jonathanport, nc 35561","30104 tristan court, jonathanport, nc 35561",2024-11-06,2025-04-20,isabellindsey@example.com,True,False,56,""
CUST-5236,unknown,unknown,email,unknown,active,"997 michael orchard suite 708, erinland, va 53464","997 michael orchard suite 708, erinland, va 53464",2025-01-18,,imaddox@example.com,True,True,46,""
CUST-5237,unknown,unknown,email,female,active,"575 colleen via apt. 765, samanthaborough, oh 20202","575 colleen via apt. 765, samanthaborough, oh 20202",2024-08-11,,martinjessica@example.net,unknown,True,40,""
CUST-5238,bronze,low,"social media",female,active,"669 kristy roads suite 143, steelehaven, nm 00929","669 kristy roads suite 143, steelehaven, nm 00929",2025-06-20,2025-06-21,barnesjose@example.org,True,True,20,""
CUST-5239,platinum,high,email,unknown,active,"669 steven corners, east patricia, tx 92893","669 steven corners, east patricia, tx 92893",2025-06-26,2025-07-01,xsandoval@example.net,True,False,18,""
CUST-5240,platinum,high,website,unknown,inactive,"5504 david expressway suite 332, garciaville, co 15844","5504 david expressway suite 332, garciaville, co 15844",2024-12-29,2025-03-19,vsharp@example.com,True,False,37,""
CUST-5241,gold,high,email,female,inactive,"41867 richard manors, east charleshaven, ny 35562","41867 richard manors, east charleshaven, ny 35562",2025-04-18,2025-05-28,jessica93@example.com,True,False,58,""
CUST-5242,platinum,high,phone,unknown,active,"6670 callahan corner, new diana, ct 01497","6670 callahan corner, new diana, ct 01497",2025-06-08,2025-07-17,fcurtis@example.com,True,False,25,""
CUST-5243,unknown,unknown,"social media",female,active,"4623 michael centers, michaelfort, mt 84152","4623 michael centers, michaelfort, mt 84152",2025-07-05,,brandy75@example.org,True,False,56,""
CUST-5244,platinum,high,phone,male,active,"7014 vaughn manors apt. 953, north frederick, sc 70925","7014 vaughn manors apt. 953, north frederick, sc 70925",2025-04-12,2025-06-04,carlrobles@example.net,True,False,35,""
CUST-5245,bronze,low,"social media",male,active,"522 shah lodge, west jonathan, in 13735","522 shah lodge, west jonathan, in 13735",2024-07-25,2025-05-15,sherribuckley@example.com,True,False,20,""
CUST-5246,unknown,unknown,phone,unknown,active,"13024 garrett plains apt. 068, barbaraland, ma 54625","13024 garrett plains apt. 068, barbaraland, ma 54625",2024-08-20,,mark93@example.com,True,False,40,""
CUST-5247,silver,medium,"social media",unknown,inactive,"92616 steven lake suite 649, joshuaport, mh 49968","92616 steven lake suite 649, joshuaport, mh 49968",2025-02-10,2025-05-03,astephens@example.net,True,False,21,""
CUST-5248,gold,high,phone,unknown,active,"psc 0039, box 2926, apo aa 47197","psc 0039, box 2926, apo aa 47197",2025-03-05,2025-07-07,garrettsabrina@example.net,False,False,55,""
CUST-5249,platinum,high,email,male,active,"5364 william locks, north andreaville, pr 35984","5364 william locks, north andreaville, pr 35984",2024-11-07,2025-04-05,gilbertroger@example.org,True,True,43,""
CUST-5250,bronze,low,phone,male,inactive,"psc 7782, box 4859, apo ap 76826","psc 7782, box 4859, apo ap 76826",2025-01-02,2025-07-09,brittanymcdonald@example.com,True,True,47,""
CUST-5251,platinum,high,email,female,active,"2411 gomez loop apt. 177, north shane, ut 66614","2411 gomez loop apt. 177, north shane, ut 66614",2025-05-15,2025-06-08,michaelwatson@example.org,True,False,57,""
CUST-5252,platinum,high,phone,male,active,"167 loretta club, waynehaven, vt 43623","167 loretta club, waynehaven, vt 43623",2025-06-04,2025-07-06,michael80@example.com,True,True,29,""
CUST-5253,silver,medium,email,unknown,active,"13328 samantha branch apt. 570, port sarah, mi 70111","13328 samantha branch apt. 570, port sarah, mi 70111",2025-05-16,2025-06-27,fmorrow@example.com,True,False,33,""
CUST-5254,unknown,unknown,email,male,active,"83929 hernandez avenue, larryburgh, md 55859","83929 hernandez avenue, larryburgh, md 55859",2024-09-06,,rhodesrobert@example.org,True,False,37,""
CUST-5255,gold,high,website,unknown,active,"8457 eric extension, port sylvia, mi 70928","8457 eric extension, port sylvia, mi 70928",2024-12-11,2025-07-11,paulhartman@example.com,False,True,60,""
CUST-5256,unknown,unknown,"social media",unknown,active,"394 melendez tunnel, west alexanderfort, ky 92772","394 melendez tunnel, west alexanderfort, ky 92772",2025-01-05,,patriciavang@example.com,False,True,60,""
CUST-5257,bronze,low,website,male,active,"179 jimmy track, south peterberg, nc 50698","179 jimmy track, south peterberg, nc 50698",2024-11-30,2024-12-12,wmoore@example.org,True,False,66,""
CUST-5258,bronze,low,email,unknown,active,"5923 david groves apt. 074, dunnburgh, ca 74888","5923 david groves apt. 074, dunnburgh, ca 74888",2024-08-19,2025-06-05,daviddoyle@example.com,True,False,38,""
CUST-5259,gold,high,email,unknown,active,"174 manuel stravenue suite 688, leechester, as 95678","174 manuel stravenue suite 688, leechester, as 95678",2025-02-01,2025-06-05,amanda63@example.org,True,True,19,""
CUST-5260,silver,medium,website,female,active,"6395 foster cape suite 688, taylorberg, wa 15502","6395 foster cape suite 688, taylorberg, wa 15502",2024-07-29,2025-03-08,bowenbriana@example.com,True,True,70,""
CUST-5261,silver,medium,website,male,active,"79960 taylor terrace apt. 356, lake darius, wy 37394","79960 taylor terrace apt. 356, lake darius, wy 37394",2025-07-10,2025-07-13,james42@example.net,True,True,58,""
CUST-5262,silver,medium,email,unknown,active,"13659 gabriel island suite 968, west tanyamouth, sc 82516","13659 gabriel island suite 968, west tanyamouth, sc 82516",2025-06-07,2025-07-14,taraharper@example.com,False,True,65,""
CUST-5263,gold,high,phone,male,active,"131 williams cliffs suite 765, east elizabeth, ne 80478","131 williams cliffs suite 765, east elizabeth, ne 80478",2025-01-31,2025-01-31,harrismatthew@example.net,True,True,54,""
CUST-5264,gold,high,website,male,active,"61509 stacey extensions, dawsonview, wa 58003","61509 stacey extensions, dawsonview, wa 58003",2024-12-08,2025-06-06,parkstephen@example.com,True,True,44,""
CUST-5265,silver,medium,"social media",female,active,"5878 chen lodge suite 826, south jonathan, or 86877","5878 chen lodge suite 826, south jonathan, or 86877",2024-08-05,2024-09-02,nataliejones@example.org,False,True,63,""
CUST-5266,unknown,unknown,"social media",unknown,inactive,"7086 miller crossroad suite 173, lake lisatown, tx 99333","7086 miller crossroad suite 173, lake lisatown, tx 99333",2025-03-23,,zachary29@example.net,True,True,28,""
CUST-5267,gold,high,email,male,active,"3647 lori ramp suite 099, baileytown, sd 41377","3647 lori ramp suite 099, baileytown, sd 41377",2025-04-21,2025-05-27,lindacarroll@example.net,True,False,27,""
CUST-5268,gold,high,website,male,inactive,"usns cooper, fpo ae 89834","usns cooper, fpo ae 89834",2025-04-01,2025-04-01,krystal77@example.com,True,False,39,""
CUST-5269,unknown,unknown,email,male,active,"476 megan burg suite 401, russellside, me 33687","476 megan burg suite 401, russellside, me 33687",2024-10-11,,denise06@example.net,True,True,62,""
CUST-5270,platinum,high,"social media",female,dormant,"508 espinoza plain, jenkinsside, ct 87719","508 espinoza plain, jenkinsside, ct 87719",2024-10-22,2025-03-22,bowmankevin@example.net,True,False,39,""
CUST-5271,platinum,high,email,unknown,dormant,"2836 lynch trace suite 861, lake joshua, nv 63370","2836 lynch trace suite 861, lake joshua, nv 63370",2025-04-11,2025-07-03,alicialeonard@example.com,True,False,42,""
CUST-5272,platinum,high,website,male,active,"780 alexander camp, susanburgh, ia 51524","780 alexander camp, susanburgh, ia 51524",2024-10-28,2024-12-30,alyssaacosta@example.net,True,False,37,""
CUST-5273,silver,medium,phone,male,active,"98758 martin curve, south kevinbury, mn 54477","98758 martin curve, south kevinbury, mn 54477",2024-11-22,2025-03-04,calvinlewis@example.com,True,False,58,""
CUST-5274,bronze,low,website,female,active,"4562 sullivan lane suite 382, cassidyville, ks 82229","4562 sullivan lane suite 382, cassidyville, ks 82229",2024-12-06,2025-06-13,matthewparks@example.com,True,True,62,""
CUST-5275,gold,high,phone,male,dormant,"59530 jack drive, east ricardobury, fl 27853","59530 jack drive, east ricardobury, fl 27853",2025-01-20,2025-06-10,coxtracy@example.com,True,False,58,""
CUST-5276,unknown,unknown,phone,female,active,"082 stephenson walks, smithhaven, az 61529","082 stephenson walks, smithhaven, az 61529",2024-10-03,,eugeneholmes@example.com,True,False,68,""
CUST-5277,bronze,low,"social media",female,active,"6422 ronald lake suite 435, port derrickfort, nd 62933","6422 ronald lake suite 435, port derrickfort, nd 62933",2025-01-29,2025-03-08,spencerjulie@example.com,True,"",56,""
CUST-5278,silver,medium,website,male,dormant,"55834 espinoza estate apt. 498, marthamouth, nh 81204","55834 espinoza estate apt. 498, marthamouth, nh 81204",2025-01-03,2025-07-13,powerseric@example.net,True,True,63,""
CUST-5279,unknown,unknown,phone,unknown,dormant,"83234 andrea mission, port valerie, nh 27767","83234 andrea mission, port valerie, nh 27767",2025-06-11,,frances83@example.net,True,False,47,""
CUST-5280,gold,high,website,male,active,"57750 blake throughway, christinaburgh, fm 55888","57750 blake throughway, christinaburgh, fm 55888",2024-10-15,2024-12-14,kristin67@example.net,True,True,40,""
CUST-5281,platinum,high,email,unknown,active,"247 bolton causeway, west kennethton, oh 81667","247 bolton causeway, west kennethton, oh 81667",2025-05-27,2025-06-21,isabel06@example.net,True,False,33,""
CUST-5282,platinum,high,website,unknown,active,"181 aaron avenue apt. 883, fosterville, ms 52014","181 aaron avenue apt. 883, fosterville, ms 52014",2025-02-14,2025-05-07,bailey99@example.com,True,True,31,""
CUST-5283,unknown,unknown,website,unknown,active,"75138 rocha mission suite 872, lake matthewhaven, nc 03360","75138 rocha mission suite 872, lake matthewhaven, nc 03360",2024-12-19,,haroldallen@example.com,True,False,37,""
CUST-5284,platinum,high,"social media",female,active,"8603 crawford views, south deborah, nd 66563","8603 crawford views, south deborah, nd 66563",2025-02-21,2025-05-19,marcia56@example.net,unknown,False,18,""
CUST-5285,unknown,unknown,phone,female,active,"5142 mullen fall apt. 743, williamsburgh, wi 61837","5142 mullen fall apt. 743, williamsburgh, wi 61837",2025-06-25,,coltonwilkins@example.com,True,True,28,""
CUST-5286,platinum,high,phone,male,inactive,"336 arthur station, lake dennis, ct 79174","336 arthur station, lake dennis, ct 79174",2025-04-14,2025-06-16,nicolemoore@example.com,unknown,False,40,""
CUST-5287,gold,high,"social media",male,active,"053 martinez walk suite 958, christophershire, me 11038","053 martinez walk suite 958, christophershire, me 11038",2025-03-27,2025-07-10,aprilkeith@example.net,True,False,29,""
CUST-5288,bronze,low,"social media",male,active,"753 smith manor suite 635, south lisa, la 12790","753 smith manor suite 635, south lisa, la 12790",2025-04-20,2025-04-24,veronicamanning@example.com,True,False,43,""
CUST-5289,silver,medium,email,female,active,"511 michael circle suite 991, north zachary, ga 54470","511 michael circle suite 991, north zachary, ga 54470",2025-04-28,2025-06-27,glenn99@example.net,True,False,29,""
CUST-5290,bronze,low,website,unknown,inactive,"483 mitchell forest, shannonberg, ak 45365","483 mitchell forest, shannonberg, ak 45365",2024-09-11,2024-12-10,charlesalexander@example.org,True,True,42,""
CUST-5291,silver,medium,website,unknown,active,"psc 6365, box 9888, apo aa 02027","psc 6365, box 9888, apo aa 02027",2024-12-02,2024-12-12,ehansen@example.org,True,True,48,""
CUST-5292,bronze,low,phone,unknown,inactive,"091 blackwell trace, port stephanie, de 28080","091 blackwell trace, port stephanie, de 28080",2024-11-19,2025-06-09,zhopkins@example.org,False,True,46,""
CUST-5293,unknown,unknown,website,male,active,"9062 dalton loaf, west julieland, il 70755","9062 dalton loaf, west julieland, il 70755",2025-06-20,,sharonbraun@example.com,False,False,27,""
CUST-5294,gold,high,phone,female,active,"06847 johnson green apt. 423, east josephburgh, sd 59666","06847 johnson green apt. 423, east josephburgh, sd 59666",2024-09-22,2024-11-15,elizabethmoore@example.com,False,False,68,""
CUST-5295,silver,medium,website,unknown,active,"2139 lopez greens apt. 012, lake kimberlyfurt, ia 95067","2139 lopez greens apt. 012, lake kimberlyfurt, ia 95067",2024-12-23,2025-03-06,johnbaird@example.net,False,True,33,""
CUST-5296,unknown,unknown,"social media",male,active,"148 joshua stravenue, port jeffreymouth, la 70808","148 joshua stravenue, port jeffreymouth, la 70808",2024-11-13,,frios@example.org,unknown,False,64,""
CUST-5297,bronze,low,"social media",male,active,"unit 9044 box 8585, dpo ae 38012","unit 9044 box 8585, dpo ae 38012",2025-04-04,2025-06-06,christopher22@example.com,False,False,45,""
CUST-5298,silver,medium,email,unknown,active,"759 kristin loop, samuelstad, nd 58900","759 kristin loop, samuelstad, nd 58900",2025-06-26,2025-07-14,wilsontammy@example.net,True,False,25,""
CUST-5299,gold,high,email,female,active,"7597 paul dam, michelleland, gu 23545","7597 paul dam, michelleland, gu 23545",2025-03-29,2025-05-10,anthonydickson@example.org,True,True,31,""
CUST-5300,gold,high,email,unknown,active,"56452 peter drives, new pedro, mi 01153","56452 peter drives, new pedro, mi 01153",2025-04-25,2025-05-31,twebster@example.org,False,True,62,""
CUST-5301,silver,medium,"social media",unknown,active,"25577 kelly well, williamston, ak 91516","25577 kelly well, williamston, ak 91516",2025-06-16,2025-07-10,annapeterson@example.com,False,False,48,""
CUST-5302,platinum,high,email,female,inactive,"unit 6988 box 8660, dpo aa 08253","unit 6988 box 8660, dpo aa 08253",2025-01-02,2025-03-21,thomasmadison@example.net,True,False,48,""
CUST-5303,bronze,low,"social media",female,dormant,"1926 henry lake, west matthew, ar 99016","1926 henry lake, west matthew, ar 99016",2025-07-01,2025-07-15,douglasrose@example.net,True,True,58,""
CUST-5304,unknown,unknown,"social media",unknown,active,"029 tammy neck suite 511, heatherton, fl 33831","029 tammy neck suite 511, heatherton, fl 33831",2024-08-23,,juliemaddox@example.com,True,True,30,""
CUST-5305,bronze,low,"social media",unknown,active,"unit 4097 box 6544, dpo aa 52331","unit 4097 box 6544, dpo aa 52331",2024-09-12,2024-09-18,vgilmore@example.com,True,True,46,""
CUST-5306,bronze,low,"social media",male,active,"unit 9994 box 5971, dpo aa 52950","unit 9994 box 5971, dpo aa 52950",2024-08-06,2024-09-23,cburke@example.org,True,False,42,""
CUST-5307,bronze,low,email,unknown,active,"unit 4683 box 5995, dpo ae 24762","unit 4683 box 5995, dpo ae 24762",2024-11-19,2025-07-10,dawsonmikayla@example.net,True,True,40,""
CUST-5308,gold,high,phone,female,active,"510 billy inlet suite 705, north michaelfort, mo 91255","510 billy inlet suite 705, north michaelfort, mo 91255",2024-09-20,2024-11-22,mmiller@example.net,True,True,52,""
CUST-5309,gold,high,website,unknown,inactive,"psc 5095, box 8760, apo ae 39787","psc 5095, box 8760, apo ae 39787",2024-10-06,2025-03-20,elizabeth73@example.net,True,True,35,""
CUST-5310,bronze,low,"social media",male,dormant,"600 mason plains, south katie, ia 52020","600 mason plains, south katie, ia 52020",2025-06-12,2025-06-30,thomasstanley@example.org,True,True,37,""
CUST-5311,bronze,low,website,unknown,active,"unit 0799 box 7289, dpo ap 96664","unit 0799 box 7289, dpo ap 96664",2024-10-21,2024-12-17,pmiles@example.org,True,True,47,""
CUST-5312,silver,medium,"social media",male,dormant,"674 brenda track suite 174, valenciaside, nj 26219","674 brenda track suite 174, valenciaside, nj 26219",2024-09-22,2024-12-30,gcastro@example.com,False,False,51,""
CUST-5313,silver,medium,"social media",unknown,active,"usns summers, fpo ae 53065","usns summers, fpo ae 53065",2024-08-30,2025-03-29,jacob99@example.net,True,True,62,""
CUST-5314,bronze,low,phone,female,active,"401 zachary crossing, new james, tx 71103","401 zachary crossing, new james, tx 71103",2024-08-12,2024-10-22,adammeadows@example.net,True,True,67,""
CUST-5315,platinum,high,phone,unknown,active,"19503 mathis green apt. 568, lake craig, ga 75808","19503 mathis green apt. 568, lake craig, ga 75808",2025-06-26,2025-07-12,rhondabaldwin@example.org,True,True,69,""
CUST-5316,unknown,unknown,phone,unknown,inactive,"71357 singh islands suite 494, north sarahshire, id 34259","71357 singh islands suite 494, north sarahshire, id 34259",2024-08-28,,spencerjason@example.org,True,False,37,""
CUST-5317,bronze,low,website,male,active,"367 harmon cliffs, strongville, wa 86082","367 harmon cliffs, strongville, wa 86082",2025-07-05,2025-07-21,garrettmorgan@example.net,unknown,False,63,""
CUST-5318,bronze,low,"social media",unknown,inactive,"0287 amber manor apt. 117, williammouth, wa 15568","0287 amber manor apt. 117, williammouth, wa 15568",2024-10-18,2025-06-24,adrianguerrero@example.com,True,False,31,""
CUST-5319,platinum,high,email,female,active,"881 galloway falls, sarastad, nv 09210","881 galloway falls, sarastad, nv 09210",2024-10-29,2025-06-07,juanhudson@example.com,True,True,58,""
CUST-5320,unknown,unknown,phone,female,active,"531 tyler avenue suite 575, williamsport, mp 03639","531 tyler avenue suite 575, williamsport, mp 03639",2024-11-22,,vguzman@example.com,False,False,58,""
CUST-5321,platinum,high,"social media",male,inactive,"78860 johnson meadows, mayoshire, or 13915","78860 johnson meadows, mayoshire, or 13915",2024-12-31,2025-05-02,hodgesperry@example.net,True,True,35,""
CUST-5322,unknown,unknown,phone,unknown,active,"7222 lopez street, michaelshire, pr 32514","7222 lopez street, michaelshire, pr 32514",2025-07-06,,morganstacey@example.com,True,False,40,""
CUST-5323,bronze,low,"social media",unknown,active,"6894 danielle court apt. 426, lake mark, me 04835","6894 danielle court apt. 426, lake mark, me 04835",2025-06-13,2025-06-17,aknox@example.net,False,True,62,""
